# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1415219280;-77696.85;-0.50;43519.32
axle;60;1415219340;5344.47;-13.78;-19371.63
axle;60;1415219400;17989.87;0.40;-15593.30
axle;60;1415219460;6994.77;0.92;1728.28
axle;60;1415219520;-8731.57;0.72;3595.93
axle;60;1415219580;-3430.17;1.13;3944.30
axle;60;1415219640;-12128.05;0.85;5098.95
axle;60;1415219700;649.93;0.75;-8917.77
axle;60;1415219760;32064.90;0.87;-6177.83
axle;60;1415219820;3310.92;0.90;-4453.58
axle;60;1415219880;-15881.17;0.87;828.38
axle;60;1415219940;5654.67;-0.18;-1325.00
axle;60;1415220000;-3071.23;2.03;6509.23
axle;60;1415220060;-7402.98;0.80;5619.15
axle;60;1415220120;314.77;-0.03;339.85
axle;60;1415220180;11477.73;0.95;-7829.85
axle;60;1415220240;-11295.08;0.60;2160.47
axle;60;1415220300;14145.25;0.77;2749.38
axle;60;1415220360;-9543.35;0.90;-2396.37
axle;60;1415220420;3390.05;0.85;-997.32
axle;60;1415220480;2055.93;0.88;955.28
axle;60;1415220540;-3676.75;0.78;4034.75
axle;60;1415220600;-4424.30;0.20;3399.55
axle;60;1415220660;-24344.50;0.38;7047.57
axle;60;1415220720;3168.45;1.03;2948.30
axle;60;1415220780;13082.60;1.32;-2330.25
axle;60;1415220840;-3619.28;0.23;-4126.75
axle;60;1415220900;4509.80;0.82;-2418.03
axle;60;1415220960;-9630.65;0.35;7217.27
axle;60;1415221020;-5626.03;-47.72;-8693.52
axle;60;1415221080;22556.03;0.80;-4236.42
axle;60;1415221140;28681.43;0.88;-9888.72
axle;60;1415221200;22048.87;0.75;1171.65
axle;60;1415221260;-1122.03;1.08;1123.98
axle;60;1415221320;-1199.65;1.20;1194.20
axle;60;1415221380;-1387.85;0.65;1394.73
